
turkey,,elazig,aydogan
malaysia,,kedah,kampung kubang rotan
india,,state of haryana,dhanana
india,,state of karnataka,mansur
nigeria,,federal capital territory,ketti
south sudan,,jonglei,kuan
guatemala,,departamento de chiquimula,casa quemada
cote d'ivoire,,savanes,kalakala
algeria,,wilaya de ain defla,souk el attaf
pakistan,,khyber pakhtunkhwa province,oghaz
nigeria,,,river logbadna
bulgaria,obshtina tsarevo,burgas,akhtopol
philippines,province of iloilo,western visayas,janiuay
kazakhstan,,shyghys qazaqstan oblysy,zyryanovsk
russian federation,,bashkortostan,satra
colombia,,departamento de cundinamarca,chaguani
australia,,state of western australia,north pinjarra
south korea,,daejeon,namhae
india,,state of rajasthan,devgarh
myanmar,,mandalay region,hanza
india,,state of gujarat,nagwa
north korea,,hamnam,changjin
yemen,ba'dan,,balah
syria,,muhafazat al qunaytirah,hadar
philippines,province of aklan,western visayas,lezo
latvia,,ropazu novads,ropazi
united states,wayne county,north carolina,goldsboro
nepal,lumbini zone,pashchimanchal,kudiya
turkey,,erzincan,hacibayram
brazil,alcantara,estado do maranhao,
philippines,province of samar,eastern visayas,langyon
india,,state of tamil nadu,jaffarkhanpet
albania,,qarku i fierit,belishove
romania,comuna balta alba,judetul buzau,baile
turkey,,sanliurfa,durak
india,,state of uttar pradesh,wazirpura
guatemala,,departamento de chiquimula,mora
india,,state of uttarakhand,dangi
ukraine,,sums'ka oblast',kudari
angola,,moxico,fula
croatia,,istarska zupanija,kozljak
kenya,,nairobi province,jambo
france,territoire de belfort,region franche-comte,moval
ireland,roscommon,connaught,ballintober
pakistan,,punjab,mothe
nepal,mahakali zone,sudur pashchimanchal,chathari
papua new guinea,,southern highlands province,obula
india,,state of madhya pradesh,bhabhra
canada,northern rockies regional municipality,british columbia,northern rockies regional airport
united states,volusia county,florida,holly hill
nigeria,,,barakin rafin gora
turkey,,malatya,karahan
nigeria,,enugu state,ukehe
kosovo,,komuna e ferizajt,sojeve
yemen,as sawadiyah,muhafazat al bayda',al mansuri
yemen,,muhafazat hajjah,hiran
switzerland,obersimmental-saanen,kanton bern,saanen
armenia,,tavushi marz,berdavan
azerbaijan,,qazakh rayon,xeyrimli
afghanistan,,parwan,qal`ah-ye wulang
botswana,,,nokaneng
pakistan,,punjab,maliwal
cote d'ivoire,,lagunes,seka seka
guatemala,,departamento de escuintla,nueva concepcion
nigeria,,,igbonna
iraq,,muhafazat ninawa,ashkin
canada,,ontario,southwold
bolivia,,departamento de potosi,ledezma
afghanistan,,bamyan,chihil tan
united states,shelby county,alabama,
puerto rico,,aibonito,alamar
pakistan,,khyber pakhtunkhwa province,kuragh
argentina,,provincia de santa fe,monte vera
croatia,,dubrovacko-neretvanska zupanija,smokvica
romania,,,bobasa
yemen,mayfa'at anss,muhafazat dhamar,makhdarah
iraq,,muhafazat diyala,al hadid
hong kong,,tai po district,
nigeria,,rivers state,rumuofa
united kingdom,sandwell,england,rowley regis
iraq,,dihok,mirki
cote d'ivoire,,,nere
russian federation,,dagestan,akka
mexico,altamira,estado de tamaulipas,linda vista
yemen,hays,muhafazat al hudaydah,al hasibah
ukraine,,avtonomna respublika krym,orikhove
pakistan,,punjab,salim khan
yemen,hagr as sai'ar,muhafazat hadramawt,hajar al musha'ikh
yemen,milhan,al mahwit,hasira
italy,provincia di teramo,regione abruzzo,casale san nicola
argentina,,provincia de buenos aires,calderon
afghanistan,,faryab province,badghisi
brazil,teresina,estado do piaui,
canada,,ontario,wainfleet
pakistan,,punjab,doaba
united states,caledonia county,vermont,
philippines,province of bataan,central luzon,lokanin
mexico,,estado de guanajuato,joaquin
india,,state of uttar pradesh,samadhi
pakistan,,punjab,jhammat
syria,,muhafazat halab,tash
nigeria,,kebbi state,wasagu
ukraine,,l'vivs'ka oblast',vodyane
kenya,,bomet district,itare
afghanistan,,takhar,baysh kapah
nigeria,,ondo state,ita-ogbolu
israel,,,nahliel
tonga,,tongatapu,haveluloto
australia,"wellington, australia",state of victoria,cowwarr
pakistan,,sindh,ramti
india,,state of odisha,remuna
afghanistan,,nangarhar,oghz
philippines,province of iloilo,western visayas,agutayan
nigeria,,lagos state,irewe
somalia,,gobolka mudug,gumar
pakistan,,sindh,manora cantonment
indonesia,,provinsi maluku,keta
cuba,,provincia de pinar del rio,la cabana
india,,state of karnataka,hirisave
malawi,karonga district,northern region,kyungu
vietnam,,tinh hai duong,thanh pho hai duong
afghanistan,,nangarhar,khasah kamah
bolivia,,,altiplano
china,,guizhou sheng,chuandong
rwanda,,northern province,kayanza
south africa,,province of eastern cape,gxulu
india,,state of himachal pradesh,kandaghat
papua new guinea,,national capital district,town
nigeria,,ekiti state,arigidi
canada,,british columbia,corbin
argentina,,provincia del chaco,villa berthet
nepal,janakpur zone,madhyamanchal,modha
india,,,sirhind canal
greece,nomos messinias,peloponnese,koutala
pakistan,,khyber pakhtunkhwa province,patseri
kenya,,mandera district,ramu
yemen,al buraiqeh,muhafazat `adan,bi'r ahmad
united states,ashtabula county,ohio,ashtabula
japan,,nara-ken,kashiba
philippines,province of pangasinan,ilocos,puelay
nepal,narayani zone,madhyamanchal,sonardih
india,,state of arunachal pradesh,kalom
united states,armstrong county,pennsylvania,glen
japan,,oita-ken,kunisaki-shi
democratic republic of congo,,,amba
tanzania,,pemba north region,taif
kenya,,kwale district,mwamandi
sudan,,river nile,el ushara
mozambique,,provincia de zambezia,nauela
philippines,province of bataan,central luzon,dampe
india,,state of odisha,balanga
india,,state of odisha,kuchaiburi
philippines,province of ilocos norte,ilocos,torre
pakistan,,punjab,chak two hundred fifty-six
india,,state of karnataka,lakkundi
zambia,,copperbelt province,michelo
united states,craighead county,arkansas,herman
costa rica,,provincia de puntarenas,jicaral
india,,state of west bengal,barwan
turkey,,adana,menekse
india,,state of rajasthan,bhuma
syria,,dayr az zawr,al qurayya
mauritius,,savanne district,choisy
democratic republic of congo,,,kaba
argentina,,provincia de buenos aires,villa rosa
india,,state of jammu and kashmir,arsal
nigeria,,federal capital territory,kwaku
australia,cardinia,state of victoria,avonsleigh
senegal,,region de thies,diguel
iran,,chahar mahal va bakhtiari province,dastgerd
iran,,,salafchegan
nigeria,,borno state,auno
south korea,,busan,
democratic republic of congo,,orientale province,molai
canada,,ontario,dryden
kyrgyzstan,,osh oblasty,kara-shoro
kenya,,itimu,
yemen,,muhafazat al bayda',salalah
zambia,,north-western province,kalende
nigeria,,jigawa state,dabi
colombia,roberto payan,departamento de narino,
canada,,lyon,
colombia,,departamento de sucre,el mango
new zealand,auckland,auckland,palm beach
malawi,chiradzulu district,southern region,namadzi
zambia,,central province,sosa
philippines,,,alah river
france,departement de l'eure,upper normandy,tilly
lesotho,,,qaba
philippines,province of masbate,bicol,usab
china,,hebei sheng,yicheng
mexico,,estado de sonora,heredia
peru,,,paracas
el salvador,,departamento de chalatenango,huizucar
south africa,bojanala platinum district municipality,province of north-west,koedoespoort
iran,,semnan province,berom
ghana,,,tepa
tunisia,,gouvernorat de sousse,port el kantaoui
ukraine,,kyyivs'ka oblast',rozhki
iran,,alborz province,jazan
tanzania,morogoro urban,,
turkey,,tokat,kunduz
estonia,vaerska vald,polva,koidula
canada,,manitoba,shoal lake
nigeria,,,ngurore yebbi
ukraine,,rivnens'ka oblast',berezove
syria,,muhafazat rif dimashq,jarajir
nigeria,,,biyok
czech republic,,kraj vysocina,kovarova
indonesia,,jawa timur,wagir
spain,provincia de jaen,andalucia,villargordo
indonesia,tana toraja regency,provinsi sulawesi selatan,
germany,,land niedersachsen,apen
greece,nomos ioanninon,epirus,vardas
tanzania,,ruvuma region,lunyere
india,,,mandur
somalia,,gobolka gedo,geedweyne
syria,,ar raqqah,suluk
nigeria,,,ikanna
nigeria,,,oloya
nigeria,,,jabata
russian federation,bilibinskiy rayon,chukotskiy avtonomnyy okrug,bilibino
australia,,state of queensland,toondah harbour
canada,,bathurst island,
australia,mackay,state of queensland,alligator creek
indonesia,,provinsi nusa tenggara timur,kabis
india,,state of west bengal,chhota
samoa,,,maasina
syria,,idlib,najib
taiwan,,,xinjie
italy,provincia di catanzaro,regione calabria,macri
niger,,diffa,lamana
niger,,diffa,gueskerou
colombia,,departamento del magdalena,dulce nombre
iran,,tehran province,badreh
the former yugoslav republic of macedonia,,demir kapija,demir kapija
austria,politischer bezirk bruck-muerzzuschlag,steiermark,kapellen
ukraine,,donets'ka oblast',luganskoye
south africa,or tambo district municipality,province of eastern cape,lands end
india,konkan division,state of maharashtra,raigad district
zambia,luwingu district,northern province,
india,,state of madhya pradesh,tori
belarus,,,basin
ireland,an mhi,leinster,ballinter house
saudi arabia,,,sahil
united kingdom,derbyshire,england,draycott
bulgaria,,sofiya-grad,orlandovtsi
brazil,chopinzinho,estado do parana,bugre
nigeria,,zamfara state,zugu
azerbaijan,,gobustan rayon,qobustan
afghanistan,,bamyan,majnun
argentina,,provincia de entre rios,laguna larga
somalia,,gobolka shabeellaha hoose,jameeco
somalia,,gobolka jubbada hoose,golol
nicaragua,,departamento de matagalpa,san isidro
tanzania,,ruvuma region,madaba
afghanistan,,logar,musa kala
ghana,nzema east,western region,
united kingdom,highland,scotland,caol
niger,,maradi,boulama
syria,,ar raqqah,ibad
canada,,manitoba,hodgson
nigeria,,kano state,remi
china,,jiangsu sheng,shima
nigeria,,ogun state,arugudu
angola,,malanje province,cahombo
yemen,saqayn,muhafazat sa`dah,
portugal,lamego,distrito de viseu,lamego
india,,state of karnataka,sadali
bosnia and herzegovina,,republika srpska,zalazje
panama,,provincia de panama,santa cruz
spain,provincia de pontevedra,galicia,altamira
united states,butler county,iowa,new hartford
namibia,,,goab
thailand,,,ban pu
iran,,sistan va baluchestan province,dahan
democratic republic of congo,,province du kasai-occidental,ikulu
south africa,alfred nzo district municipality,province of eastern cape,kutela
australia,adelaide hills,state of south australia,forreston
myanmar,,shan state,pangwa
angola,,,moanda
greece,nomos evvoias,central greece,orion
afghanistan,,herat,maldar
iran,,sistan va baluchestan province,marabad
philippines,province of quezon,calabarzon,abad
angola,,,matadi
liberia,,bong county,yoga
nigeria,,jigawa state,guduba
united states,los angeles county,california,rancho palos verdes
malawi,zomba district,southern region,mtambo
guernsey,,,saint andrew
nepal,mahakali zone,sudur pashchimanchal,parashuram
iran,,mazandaran province,masal
iran,,mazandaran province,sova
india,,state of jammu and kashmir,pindi
peru,provincia de san miguel,cajamarca,san miguel de pallaques
mexico,acapulco de juarez,estado de guerrero,xolapa
argentina,,provincia de tucuman,colombres
india,,state of uttar pradesh,karela
germany,upper bavaria,freistaat bayern,kruen
indonesia,,provinsi papua,samsi
india,,state of tamil nadu,rajapuram
malawi,dowa district,central region,choma
yemen,as safra,muhafazat sa`dah,rahban
saudi arabia,,mintaqat `asir,khamis mushait
spain,provincia de navarra,navarra,ribaforada
germany,upper bavaria,freistaat bayern,krun
japan,,gunma-ken,shima
uruguay,,departamento de rio negro,algorta
south korea,,seoul-teukbyeolsi,gaepo-dong
pakistan,,punjab,maggi
russian federation,,omskaya oblast',mariinka
norway,karmoy,rogaland fylke,fosen
syria,,muhafazat halab,ajil
germany,upper bavaria,freistaat bayern,karlsplatz
saudi arabia,,mintaqat ar riyad,al bir
malaysia,,,tawau airport
australia,,state of queensland,flinders river
china,,sichuan sheng,wali
united kingdom,derbyshire,england,glossop
sudan,port sudan,red sea,
afghanistan,,herat,herat international airport
france,departement des bouches-du-rhone,region provence-alpes-cote d'azur,saint-just
india,,state of madhya pradesh,kohar
indonesia,,,ulah
united states,mckinley county,new mexico,
canada,,rouge valley,
germany,direktionsbezirk dresden,freistaat sachsen,moritzburg
iran,,kerman province,tarz
tanzania,,,bukoba airport
botswana,,southern district,selokolela
china,,zhejiang sheng,lipu
singapore,,,jurong park
croatia,,zagreb county,kabal
democratic republic of congo,,province de l' equateur,baya
india,,state of uttar pradesh,bhujpura
argentina,,provincia del chaco,general pinedo
italy,provincia di milano,regione lombardia,segrate
belarus,,gomel'skaya oblast',naspa
syria,,ar raqqah,shiha
china,,anhui sheng,zhubeihou
yemen,,muhafazat hajjah,al majbar
kazakhstan,,severo-kazakhstanskaya oblast',burabay
philippines,province of north cotabato,soccsksargen,balat
pakistan,,punjab,minwal
nigeria,,,nmadi
india,,state of west bengal,manteswar
india,,state of tamil nadu,ayakudi
india,,state of madhya pradesh,rohaniya
thailand,,changwat ang thong,wiset chaichan
yemen,as silw,muhafazat ta`izz,al ghadir
guatemala,,departamento de san marcos,tacana
argentina,,provincia de entre rios,general guemes
ukraine,,misto kyyiv,bortnychi
bolivia,,departamento de pando,magdalena
panama,,provincia de panama,corpus christi
myanmar,,yangon region,kyaikkasan
india,coimbatore,state of tamil nadu,coimbatore international airport
south africa,amathole district municipality,province of eastern cape,
brazil,juazeiro do piaui,estado do piaui,segredo
netherlands,,provincie limburg,
czech republic,,plzensky kraj,horni briza
dominican republic,,provincia de santiago,juncalito abajo
angola,,moxico,quemba
new zealand,auckland,auckland,glendene
germany,,rheinland-pfalz,bad durkheim
finland,norra oesterbotten,oulun laeaeni,ukuranperae
pakistan,,sindh,faqir
pakistan,,punjab,mamdot
ukraine,,kharkivs'ka oblast',korotych
bulgaria,obshtina gurmen,blagoevgrad,gurmen
argentina,partido de coronel rosales,provincia de buenos aires,monte hermoso
india,,state of rajasthan,merta
syria,,muhafazat hims,as sukhnah
ireland,laois,leinster,springfield
syria,,muhafazat rif dimashq,al majidiyah
australia,moonee valley,state of victoria,airport west
switzerland,district de morges,canton de vaud,morges
south africa,chris hani district municipality,province of eastern cape,intsika yethu
