"","code","src_actor","month","tgt_actor","country_code","year","id","source","date8","src_agent","latitude","src_other_agent","geoname","quad_class","source_text","root_code","tgt_other_agent","day","target","goldstein","tgt_agent","longitude","url"
"94","154","IGO","11","AFG","USA","2017","5a01cbdfde792319a74ad340_1","IGOWSTNAT","20171107","","39.76","WST;NAT","United States ",4,"wn_world","15","","07","AFG",-7.2,"","-98.5","https://article.wn.com/view/2017/11/07/NATO_aims_to_send_3000_more_troops_to_Afghanistan_8/"
"95","154","IND","11","BEL","AFG","2017","5a01cbdfde792319a74ad340_6","IND","20171107","","34.52813","","Kabul Wilāyat-e Kābul",4,"wn_world","15","","07","BEL",-7.2,"","69.17233","https://article.wn.com/view/2017/11/07/NATO_aims_to_send_3000_more_troops_to_Afghanistan_8/"
"96","150","","11","USA","USA","2017","5a01d50ede79232aec4ad31f_2","---OPP","20171107","OPP","39.76","","United States ",4,"china_scmp_asia","15","","07","USAGOV",-7.2,"GOV","-98.5","http://www.scmp.com/news/asia/east-asia/article/2118825/south-koreans-show-support-disapproval-trump"
"97","154","IGO","11","AFG","AFG","2017","5a01d52bde79232ae04ad33e_4","IGOWSTNAT","20171107","","33","WST;NAT","Islamic Republic of Afghanistan ",4,"wn_world","15","","07","AFG",-7.2,"","66","https://article.wn.com/view/2017/11/07/NATO_aims_to_send_3000_more_troops_to_Afghanistan_bi/"
"98","150","","11","USA","USA","2017","5a01d9ccde792332f34ad32f_2","---OPP","20171107","OPP","39.76","","United States ",4,"toronto_star_world","15","","07","USAGOV",-7.2,"GOV","-98.5","https://www.thestar.com/news/world/2017/11/07/south-koreans-demonstrate-to-show-support-disapproval-amid-trump-visit.html"
"99","150","","11","USA","USA","2017","5a01de85de79233b2d4ad324_2","---OPP","20171107","OPP","39.76","","United States ",4,"wn_asia","15","","07","USAGOV",-7.2,"GOV","-98.5","https://article.wn.com/view/2017/11/07/South_Koreans_show_support_disapproval_of_Trump/"
"100","154","IGO","11","AFG","AFG","2017","5a01f608de792364d04ad34a_1","IGOWSTNAT","20171107","","33","WST;NAT","Islamic Republic of Afghanistan ",4,"wn_world","15","","07","AFG",-7.2,"","66","https://article.wn.com/view/2017/11/07/Will_the_War_in_Afghanistan_Ever_End_NATO_to_Send_3000_More_/"
"101","154","IGO","11","AFG","USA","2017","5a0216e2de79231fb34ad34b_6","IGOWSTNAT","20171107","","39.76","WST;NAT","United States ",4,"wn_mideast","15","","07","AFG",-7.2,"","-98.5","https://article.wn.com/view/2017/11/07/NATO_DMs_to_discuss_situation_in_Afghanistan_N_Korean_threat/"
"102","150","","11","","USA","2017","5a023c8fde792362e24ad351_1","---LEG","20171107","","35.50069","LEG"," North Carolina",4,"wn_politics","15","","07","---MIL",-7.2,"MIL","-80.00032","https://article.wn.com/view/2017/11/07/Gov_Cooper_Declares_November_10_2017_the_United_States_Marin/"
"103","154","BEL","11","AFG","USA","2017","5a024a36de79237bc54ad31e_1","BEL","20171108","","44.73611","","Brussels Wisconsin",4,"philstar_world","15","","08","AFG",-7.2,"","-87.62093","http://www.philstar.com/world/2017/11/08/1756823/nato-aims-send-3000-more-troops-afghanistan"
"104","154","","11","NER","NGA","2017","5a02666cde79232ef24ad325_1","---MIL","20171108","MIL","5.51737","","Warri Delta State",4,"nigeria_sunnews","15","UAF;CVL;MIL","08","NERUAFCVLMIL",-7.2,"","5.75006","http://sunnewsonline.com/avengers-threat-military-deploys-hardware/"
"105","154","IGO","11","","HKG","2017","5a02bf81de79234d8b4ad333_5","IGOSEAASNGOVMIL","20171108","","22.27832","SEA;ASN;GOV;MIL","Hong Kong ",4,"wn_world","15","","08","---COP",-7.2,"COP","114.17469","https://article.wn.com/view/2017/11/08/Thailand_To_Sign_AHKFTA_At_ASEAN_Summit/"
"106","154","IND","11","CHN","CHN","2017","5a02c8e1de79235e3a4ad338_1","INDMIL","20171108","MIL","35","","People’s Republic of China ",4,"phil_inquirer","15","","08","CHNMIL",-7.2,"MIL","105","http://newsinfo.inquirer.net/943970/india-increases-its-presence-in-indian-ocean-with-an-eye-on-china"
"107","150","","11","","USA","2017","5a04020dde79230459218bc1_1","---CVL","20171109","CVL","29.13358","","Floresville Texas",4,"houstoncron_news","15","","09","---CVL",-7.2,"CVL","-98.15612","http://www.chron.com/news/politics/texas/article/Pence-community-vow-to-overcome-evil-with-faith-12343189.php"
"108","150","PER","11","","BRA","2017","5a04024dde7923045d218be8_2","PERMIL","20171109","MIL","-10","","Federative Republic of Brazil ",4,"voa_am","15","","09","---MIL",-7.2,"MIL","-55","https://www.voanews.com/a/united-states-military-joins-brazil-army-exercises-in-amazon/4107069.html"
"109","154","","11","USA","USA","2017","5a040677de79230cb7218ba3_4","---GOVMIL","20171109","GOV","39.76","MIL","United States ",4,"rfe","15","","09","USAMIL",-7.2,"MIL","-98.5","https://www.rferl.org/a/nato-meeting-increasing-troops-afghanistan/28843747.html"
"110","152","","11","","","2017","5a044370de79237967218b9e_4","---COP","20171109","COP","",""," ",4,"sfgate_national","15","","09","---COP",-7.2,"COP","","http://www.sfgate.com/news/crime/article/Police-Long-Island-group-home-stabbing-suspect-12343927.php"
"111","150","","11","","USA","2017","5a044cc2de79230b4f218b97_1","---GOV","20171109","GOV","31.25044",""," Texas",4,"wn_politics","15","","09","---CVL",-7.2,"CVL","-99.25061","https://article.wn.com/view/2017/11/09/WATCH_Pence_addresses_vigil_in_town_devastated_by_shooting_F/"
"112","154","IGO","11","AFG","AFG","2017","5a045f8ede79232cdd218ba5_2","IGOWSTNAT","20171109","","33","WST;NAT","Islamic Republic of Afghanistan ",4,"wn_world","15","","09","AFG",-7.2,"","66","https://article.wn.com/view/2017/11/09/Pakistan_rejects_NATO_secretary_general_remarks_on_Taliban_b_r/"
"113","152","NGA","11","NGA","NGA","2017","5a0468edde79233d3c218b99_1","NGAJUD","20171109","JUD","9.05785","","Abuja Federal Capital Territory",4,"nigeria_blueprint","15","","09","NGA",-7.2,"","7.49508","https://blueprint.ng/court-orders-police-to-pay-peace-corps-n12-5-million-unseal-headquarters/"
"114","152","","11","USA","NGA","2017","5a0476fade79235617218b9b_2","---JUD","20171109","JUD","9.05785","","Abuja Federal Capital Territory",4,"nigeria_sunnews","15","DEV","09","USAGOVDEV",-7.2,"GOV","7.49508","http://sunnewsonline.com/%e2%80%8eillegal-detention-court-orders-police-to-pay-n12-5m-compensation-to-peace-corps-officials/"
"115","154","IGO","11","AFG","AFG","2017","5a04805ede792366cf218ba2_2","IGOWSTNAT","20171109","","33","WST;NAT","Islamic Republic of Afghanistan ",4,"menafn_syria","15","","09","AFG",-7.2,"","66","http://www.menafn.com/1096063053/NATO-still-short-of-troops-for-Afghan-boost?src=RSS"
"116","152","","11","","","2017","5a04a135de79232186218bae_1","---JUD","20171109","JUD","",""," ",4,"southaf_iol","15","","09","---CVL",-7.2,"CVL","","https://www.iol.co.za/mercury/news/convicted-rapist-to-stay-in-prison-11936248"
"117","152","","11","","","2017","5a04b3e7de79234310218b9a_1","---JUD","20171109","JUD","",""," ",4,"wn_africa","15","","09","---CVL",-7.2,"CVL","","https://article.wn.com/view/2017/11/09/Convicted_rapist_to_stay_in_prison/"
"118","152","","11","USA","USA","2017","5a04bd64de79235403218bac_5","---CVL","20171109","CVL","34.05223","","Los Angeles California",4,"wn_politics","15","","09","USA",-7.2,"","-118.24368","https://article.wn.com/view/2017/11/09/Woman_arrested_after_ramming_LA_police_car_during_chase_q/"
"119","150","","11","","CAN","2017","5a04d4c0de79237d47218ba4_6","---COPGOV","20171109","COP","60.10867","GOV","Canada ",4,"wn_africa","15","PPL","09","---PPL",-7.2,"","-113.64258","https://article.wn.com/view/2017/11/09/Nigerian_police_arrest_2_suspects_kill_1_in_kidnappings_9/"
"120","150","CHN","11","USA","VNM","2017","5a050cecde79236293218b96_1","CHN","20171110","","16.06778","","Da Nang ",4,"nytasiapacific","15","","10","USA",-7.2,"","108.22083","https://www.nytimes.com/2017/11/09/world/asia/trump-apec-danang-vietnam-china.html?partner=rss&emc=rss"
"121","154","IGO","11","BEL","AFG","2017","5a0511bbde79236b41218b9c_4","IGOWSTNAT","20171110","","33","WST;NAT","Islamic Republic of Afghanistan ",4,"wn_world","15","","10","BELMIL",-7.2,"MIL","66","https://article.wn.com/view/2017/11/10/USled_mission_in_Afghanistan_lacks_troops_for_new_strategy/"
"122","154","IGO","11","AFG","AFG","2017","5a0511d5de79236b41218bb1_2","IGOWSTNAT","20171110","","33","WST;NAT","Islamic Republic of Afghanistan ",4,"wn_world","15","","10","AFG",-7.2,"","66","https://article.wn.com/view/2017/11/10/Nato_still_short_of_troops_for_Afghan_boost/"
"123","154","USA","11","MMR","","2017","5a055ca3de79237145218b9a_1","USALEG","20171110","","","LEG"," ",4,"voa_asia","15","","10","MMR",-7.2,"","","https://www.voanews.com/a/us-congress-weighs-tough-sanctions-on-burmese-military-for-rohingya-crisis/4109255.html"
"124","154","USA","11","MMR","","2017","5a056abfde79230b46218b9f_1","USALEG","20171110","","","LEG"," ",4,"wn_politics","15","","10","MMR",-7.2,"","","https://article.wn.com/view/2017/11/10/US_Congress_Weighs_Tough_Sanctions_on_Burmese_Military_for_R/"
"125","154","NOR","11","AFG","AFG","2017","5a056ac4de79230b42218ba5_3","NORGOV","20171110","GOV","33","","Islamic Republic of Afghanistan ",4,"pakistan_frontierpost","15","","10","AFG",-7.2,"","66","http://thefrontierpost.com/nato-ready-prolonged-war-taliban/"
"126","150","","11","","CAN","2017","5a0578d9de7923243d218bac_1","---EDU","20171110","EDU","49.25014",""," Ontario",4,"southaf_iol","15","","10","---EDU",-7.2,"EDU","-84.49983","https://www.iol.co.za/news/south-africa/western-cape/mps-pleas-with-uct-protesters-to-allow-exams-to-proceed-11948229"
"127","150","CHN","11","USA","VNM","2017","5a059053de79234df2218ba9_1","CHN","20171110","","16.06778","","Da Nang ",4,"google","15","","10","USA",-7.2,"","108.22083","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEoMXbnXO4tslVzl71KfHjzFv4w4Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779666766285&ei=fI8FWtCaJo2KzgLUi6bIBQ&url=https://www.nytimes.com/2017/11/09/world/asia/trump-apec-danang-vietnam-china.html"
"128","154","FRA","11","SAU","SAU","2017","5a0594e0de792356db218b98_2","FRA","20171110","","25","","Kingdom of Saudi Arabia ",4,"uk_telegraph_politics","15","","10","SAUGOV",-7.2,"GOV","45","http://www.telegraph.co.uk/news/2017/11/10/former-lebanese-prime-minister-does-not-appear-prisoner-saudi/"
"129","150","CHN","11","USA","VNM","2017","5a0594f4de792356f2218ba8_1","CHN","20171110","","16.06778","","Da Nang ",4,"google","15","","10","USA",-7.2,"","108.22083","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEoMXbnXO4tslVzl71KfHjzFv4w4Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779666766285&ei=LJQFWoivJ4rzqgKYjqfQBw&url=https://www.nytimes.com/2017/11/09/world/asia/trump-apec-danang-vietnam-china.html"
"130","150","CHN","11","USA","VNM","2017","5a059e50de79236768218ba9_1","CHN","20171110","","16.06778","","Da Nang ",4,"google","15","","10","USA",-7.2,"","108.22083","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEoMXbnXO4tslVzl71KfHjzFv4w4Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779666766285&ei=oJ0FWuCSGcjiqgLq2qHADQ&url=https://www.nytimes.com/2017/11/09/world/asia/trump-apec-danang-vietnam-china.html"
"131","154","CYP","11","IRQ","CYP","2017","5a05ac57de79237ffc218b9d_1","CYP","20171110","","35.17531","","Nicosia Eparchía Lefkosías",4,"ocregister_ap","15","","10","IRQ",-7.2,"","33.3642","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-10-EU--Cyprus-Kurds-Arms/id-a6ce48bc802840d481c37022177a1b61"
"132","154","CYP","11","IRQ","CYP","2017","5a05b113de7923098c218ba4_1","CYP","20171110","","35.17531","","Nicosia Eparchía Lefkosías",4,"sfgate_national","15","","10","IRQ",-7.2,"","33.3642","http://www.sfgate.com/news/world/article/Cyprus-says-it-could-send-more-light-arms-to-12347157.php"
"133","154","USA","11","AFG","USA","2017","5a05e495de7923658e218b9d_3","USAMIL","20171110","MIL","44.73611","","Brussels Wisconsin",4,"wn_mideast","15","","10","AFG",-7.2,"","-87.62093","https://article.wn.com/view/2017/11/10/Afghanistan_We_support_Afghanled_peace_process_US_defense_ch/"
"134","154","IGO","11","AFG","AFG","2017","5a05e495de7923658e218b9d_5","IGOWSTNAT","20171110","","33","WST;NAT","Islamic Republic of Afghanistan ",4,"wn_mideast","15","","10","AFG",-7.2,"","66","https://article.wn.com/view/2017/11/10/Afghanistan_We_support_Afghanled_peace_process_US_defense_ch/"
"135","152","","11","","","2017","5a05e952de79236d85218bac_4","---GOV","20171110","GOV","",""," ",4,"sfgate_national","15","HLH","10","---HLH",-7.2,"","","http://www.sfgate.com/news/crime/article/Hospital-says-person-stole-medical-records-of-60-12347720.php"
"136","154","NGA","11","NGA","NGA","2017","5a064bb1de79231ee1218b98_1","NGAGOV","20171111","GOV","12.00012","","Kano Kano State",4,"nigeria_thepunch","15","LEG","11","NGAGOVLEG",-7.2,"GOV","8.51672","http://punchng.com/eleven-govs-attend-ajimobis-son-gandujes-daughters-introduction/"
"137","150","","11","","","2017","5a064bacde79231ec9218b96_6","---BUS","20171111","BUS","",""," ",4,"wn_asia","15","","11","---BUS",-7.2,"BUS","","https://article.wn.com/view/2017/11/11/in_one_hour_alibaba_x2019s_singles_day_sales_hit_10_billion/"
"138","150","","11","","","2017","5a06505fde79232793218b97_1","---COP","20171111","COP","",""," ",4,"nigeria_thepunch","15","","11","---CVL",-7.2,"CVL","","http://punchng.com/police-parade-six-suspected-child-traffickers-in-abia/"
"139","154","NGA","11","","NGA","2017","5a067609de7923632f218b9d_4","NGAMILPPL","20171111","MIL","5.51737","PPL","Warri Delta State",4,"nigeria_sunnews","15","GOV","11","---MILGOV",-7.2,"MIL","5.75006","http://sunnewsonline.com/avengers-threat-exodus-in-delta-coastal-communities-as-military-deploys-hardware/"
"140","154","","11","ARE","ARE","2017","5a0683fede79237bf6218ba6_6","---GOV","20171111","GOV","24.46667","","Abu Dhabi Abū Z̧aby",4,"wn_mideast","15","","11","ARE",-7.2,"","54.36667","https://article.wn.com/view/2017/11/11/Louvre_Abu_Dhabi_a_manifestation_of_UAEs_commitment_to_cultu/"
"141","150","USA","11","USA","USA","2017","5a06c0f4de79236978218baa_1","USAMIL","20171111","MIL","32.22174","","Tucson Arizona",4,"sfgate_national","15","","11","USAMIL",-7.2,"MIL","-110.92648","http://www.sfgate.com/news/article/Air-Force-jets-to-buzz-Veterans-Day-events-12349599.php"
"142","150","USA","11","USA","USA","2017","5a06ca42de792379f2218b9a_1","USAMIL","20171111","MIL","32.22174","","Tucson Arizona",4,"wn_politics","15","","11","USAMIL",-7.2,"MIL","-110.92648","https://article.wn.com/view/2017/11/11/Air_Force_jets_to_buzz_Veterans_Day_events_8/"
"143","152","USA","11","USA","USA","2017","5a06fe0cde792357ae218bc6_6","USACOP","20171111","COP","35.46756","","Oklahoma City Oklahoma",4,"wn_world","15","","11","USACVL",-7.2,"CVL","-97.51643","https://article.wn.com/view/2017/11/11/Man_driving_stolen_truck_livestreams_Oklahoma_police_chase_8/"
"144","152","ZAF","11","ZAF","ZAF","2017","5a070be9de792370b5218b9e_1","ZAF","20171111","","-25.74486","","Pretoria ",4,"wn_africa","15","","11","ZAFGOV",-7.2,"GOV","28.18783","https://article.wn.com/view/2017/11/11/Five_nabbed_with_abalone_and_equipment_worth_R35_million/"
"145","152","","11","","","2017","5a07234ede79231b5f218b98_1","---CRM","20171111","CRM","",""," ",4,"hindu_cities","15","","11","---COP",-7.2,"COP","","http://www.thehindu.com/news/cities/bangalore/rival-gangs-fight-over-red-sanders-get-caught-by-police/article20234667.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication"
"146","150","ESP","11","ESP","ESP","2017","5a072367de79231b63218bab_1","ESP","20171111","","41.82046",""," Catalunya",4,"minnstartrib_world","15","","11","ESP",-7.2,"","1.86768","http://www.startribune.com/world/456854653.html"
"147","150","ESP","11","ESP","ESP","2017","5a072823de792323f6218bb3_1","ESPPPL","20171111","","41.82046","PPL"," Catalunya",4,"wn_world","15","","11","ESP",-7.2,"","1.86768","https://article.wn.com/view/2017/11/11/Thousands_demand_release_of_jailed_separatists_in_Barcelona_a/"
"148","150","ESP","11","ESP","ESP","2017","5a07316cde792334c7218ba4_1","ESP","20171111","","41.82046",""," Catalunya",4,"toronto_star_world","15","","11","ESP",-7.2,"","1.86768","https://www.thestar.com/news/world/2017/11/11/thousands-demand-release-of-jailed-catalan-separatists-in-barcelona.html"
"149","150","ESP","11","ESP","ESP","2017","5a073178de792334c0218bac_1","ESPPPL","20171111","","41.82046","PPL"," Catalunya",4,"wn_world","15","","11","ESP",-7.2,"","1.86768","https://article.wn.com/view/2017/11/11/Thousands_demand_release_of_jailed_separatists_in_Barcelona_l/"
"150","150","ESP","11","ESP","ESP","2017","5a073620de79233cf9218ba6_1","ESPPPL","20171111","","41.82046","PPL"," Catalunya",4,"sfgate_national","15","","11","ESP",-7.2,"","1.86768","http://www.sfgate.com/news/world/article/Thousands-demand-release-of-jailed-separatists-in-12349858.php"
"151","150","ESP","11","ESP","ESP","2017","5a073642de79233d00218bc4_1","ESPPPL","20171111","","41.82046","PPL"," Catalunya",4,"wn_world","15","","11","ESP",-7.2,"","1.86768","https://article.wn.com/view/2017/11/11/Thousands_demand_release_of_jailed_separatists_in_Barcelona_d/"
"152","150","ESP","11","ESP","ESP","2017","5a073ac0de7923456e218b99_1","ESP","20171111","","41.38879","","Barcelona Catalunya",4,"wn_world","15","","11","ESP",-7.2,"","2.15899","https://article.wn.com/view/2017/11/11/Thousands_demand_release_of_jailed_separatists_in_Barcelona_07/"
"153","150","ESP","11","ESP","ESP","2017","5a073f7ade79234d89218ba3_1","ESP","20171111","","41.38879","","Barcelona Catalunya",4,"wn_world","15","","11","ESP",-7.2,"","2.15899","https://article.wn.com/view/2017/11/11/Thousands_demand_release_of_jailed_separatists_in_Barcelona_3/"
"154","150","ESP","11","ESP","ESP","2017","5a074422de792355f1218b9b_1","ESP","20171111","","41.38879","","Barcelona Catalunya",4,"wn_world","15","","11","ESP",-7.2,"","2.15899","https://article.wn.com/view/2017/11/11/Thousands_demand_release_of_jailed_separatists_in_Barcelona_ie/"
"155","150","ESP","11","ESP","ESP","2017","5a0748e2de79235e46218ba8_1","ESP","20171111","","41.38879","","Barcelona Catalunya",4,"wn_world","15","","11","ESP",-7.2,"","2.15899","https://article.wn.com/view/2017/11/11/Thousands_demand_release_of_jailed_separatists_in_Barcelona_g2/"
"156","150","ESP","11","ESP","ESP","2017","5a0748d4de79235e46218b9c_5","ESP","20171111","","41.38879","","Barcelona Catalunya",4,"wn_world","15","","11","ESP",-7.2,"","2.15899","https://article.wn.com/view/2017/11/11/Huge_rally_in_Barcelona_demands_jailed_separatists_release_p/"
"157","150","ESP","11","ESP","ESP","2017","5a077c5fde79233b1d218b9c_1","ESP","20171111","","41.38879","","Barcelona Catalunya",4,"sfgate_world","15","","11","ESP",-7.2,"","2.15899","http://www.sfgate.com/world/article/News-of-the-Day-From-Around-the-World-12350261.php"
"158","150","GBR","11","BRA","GBR","2017","5a078aa7de7923540a218bc0_5","GBR","20171111","","50.72048","","Bournemouth England",4,"wn_world","15","","11","BRA",-7.2,"","-1.8795","https://article.wn.com/view/2017/11/11/Jones_out_of_Brazil_friendly_Cook_Solanke_added_to_England_s_h/"
